company_id,company_market_id,company_name,is_dead_company,is_fake_company,is_geo_enabled_company,is_shiftgig_company,is_status_company,tenant_id,updated
3315,5,Nordstrom Rack | Bunker Hill #748,false,false,false,false,true,1,2017-09-27T13:32:26.060625
2446,4,Do Not Use-Atl | Compass | Bon Appetit | Oxford College,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2225,3,Avendra I Crescent Court Hotel I Conservatory,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2091,5,Mary O's Cafe,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1333,3,Saint Rocco's,false,false,false,false,true,1,2017-09-21T20:00:53.065618
42,1,Truffleberry Market Inc.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
929,1,SAGE Dining Services | Bernard Zell Anshe Emet Day School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3320,16,Aramark | Pennsylvania Convention Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1976,6,"PCPChicago, Inc.",false,false,false,false,true,1,2017-09-21T20:00:53.065618
522,1,Food For Thought | Starlite Cafe,false,false,false,false,true,1,2017-09-21T20:00:53.065618
746,4,Atl | Aramark | Spelman College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1599,11,Audubon Nature Institute - Aquarium,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3039,6,"Vangard, Inc.",false,false,false,false,true,1,2017-09-21T20:00:53.065618
1724,1,Pak'd,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3113,2,Compass | The Berkeley Carroll School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
334,6,Ten31 Registration Systems,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3311,3,Legends Hospitality | Cowboys Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2406,10,Do Not Use-HMS Host,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1057,3,Do Not Use-Delaware North | Globe Life Park | Capital One Club,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1086,1,Aramark Northwestern DO NOT USE!,true,false,false,false,true,1,2017-09-21T20:00:53.065618
665,1,Quest | Benet Academy,false,false,false,false,true,1,2017-09-21T20:00:53.065618
67,1,Project Spark,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3658,9,Walmart | Queen Creek #3751,false,false,false,false,true,1,2018-01-11T14:41:23.342628
942,2,Luchiano Visconti,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3322,4,ATL | Compass | Levy | Mercedes-Benz Stadium,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2070,3,Compass I Wolfgang I Winspear*DNU*,false,false,false,false,true,1,2018-04-04T16:48:55.768297
2109,6,"SRP, Inc (Southlake Mall)",false,false,false,false,true,1,2017-09-21T20:00:53.065618
70,1,Hard Rock Hotel,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1494,13,Sodexo | Genesco,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1770,12,Sodexo | Concordia University | Mequon,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1402,9,DUPLICATE DON'T USE Compass Group | Cafe Bon Appetit,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1488,2,Annie Mae's Bakery,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3764,2,"NY Fancy Natural Foods, LLC",false,false,false,false,true,1,2018-04-17T13:33:48.882838
177,2,Aramark | NYC | Barnard College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
811,4,Do Not Use-Atl | Affairs to Remember | Warehouse,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2031,9,Crowne Plaza Resort Phoenix Chandler,false,false,false,false,true,1,2017-10-13T10:55:48.976034
282,1,Maya Romanoff,false,false,false,false,true,1,2017-09-21T20:00:53.065618
174,1,"Buddy's Special Events, Inc",false,false,false,false,true,1,2017-09-21T20:00:53.065618
2312,5,Peli Peli Catering - DO NOT USE,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3530,30,Driscoll's Superstore Phoenix,false,true,false,false,true,3,2017-10-29T13:02:30.497787
167,1,Aramark | 1st & Fresh Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
392,3,Two Sisters Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1232,10,Legends : Mid Florida Credit Union Amphitheatre,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2565,8,Clevelander,false,false,false,false,true,1,2017-09-21T20:00:53.065618
917,4,Atl-Sodexo-Atlanta Margaret Mitchell House,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2409,1,Avendra | World of Whirlpool,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1487,12,Marcus | Hilton Milwaukee City Center,false,false,true,false,true,1,2017-09-21T20:00:53.065618
3582,1,Sodexo | Northwestern University Elder Hall,false,false,false,false,true,1,2017-11-15T14:57:17.918458
284,6,WPI Events Partners,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1513,10,Do Not Use-Creative Loafing | Tampa,true,false,false,false,true,1,2017-09-21T20:00:53.065618
68,1,Chicago History Museum,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2100,3,Compass I Sabre,false,false,false,false,true,1,2017-09-21T20:00:53.065618
24,1,Events A La Carte,false,false,false,false,true,1,2017-09-21T20:00:53.065618
757,8,Compass | Canteen Dining Services | Miami Dade College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2396,2,Edible Arrangements,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2006,10,Station House,false,false,false,false,true,1,2017-09-21T20:00:53.065618
818,4,Do Not Use- Jones Day,true,false,false,false,true,1,2017-09-21T20:00:53.065618
91,1,Michael's on Main Cafe,false,false,false,false,true,1,2017-09-21T20:00:53.065618
179,1,Aramark | Nuveen,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3680,6,Bow and Drape,false,false,true,false,true,1,2018-02-08T14:21:53.474552
3773,1,CS Insurance Strategies Inc.,false,false,false,false,true,1,2018-04-19T14:29:15.617798
2103,5,DHL,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2931,4,CareersUSA-Atlanta,false,false,false,false,true,1,2018-01-05T13:37:17.616610
3515,28,Hallmark,false,true,false,false,true,3,2017-10-29T12:41:21.460648
2128,8,ClubLink So Fl | Heron Bay & TPC Eagle Trace,false,false,true,false,true,1,2017-10-30T15:01:34.837988
1355,2,Good Uncle | New York,false,false,false,false,true,1,2018-02-01T09:16:14.013454
494,2,Moby's,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2948,5,Compass | Eurest | US Oncology,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2472,8,Aramark | Bank United HQ,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1771,3,Aramark | LifeWorks | JPMorgan Chase & Co.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2649,10,The Birchwood | Grand Ballroom,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1336,9,Aramark | Isagenix,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3265,1,Quest | Winkelman Elementary School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3503,27,Driscoll's Superstore NOLA,false,true,false,false,true,3,2017-10-29T12:22:41.804238
2333,9,Compass | State Farm Operations Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3480,24,Hotel Miami,false,true,false,false,true,3,2017-10-29T11:41:43.237728
3383,3,Hilton Anatole,false,false,false,false,true,1,2017-10-04T12:46:27.406456
3478,24,Globex Corporation Miami,false,true,false,false,true,3,2017-10-29T11:39:21.111686
3451,22,Hotel Houston,false,true,false,false,true,3,2017-10-27T19:16:13.850515
2440,4,Do Not Use-Atl | Compass | Bon Appetit | Oxford College,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2913,13,Marriott Intl | Gaylord Opryland Resort | Special Events,false,false,true,false,true,1,2017-09-28T10:22:35.488510
43,1,Trunk Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2435,3,SAGE Dining | Ursuline Academy of Dallas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1497,7,Lancer Hospitality- Memphis Zoo,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3274,1,Black Horse Carriers,false,false,false,false,true,1,2018-04-13T09:26:47.390039
2348,1,Nordstrom Rack | Orland Park - DO NOT USE,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1067,1,Do Not Use-Aviands,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2739,13,Legends | Nissan Stadium,false,false,true,false,true,1,2017-11-07T10:37:30.609588
15,1,Chicago Cafe Caterers,false,false,false,false,true,1,2017-09-21T20:00:53.065618
680,2,NYC - Shiftgig Bartender Training,false,false,false,true,true,1,2017-09-21T20:00:53.065618
824,1,Air Culinaire | Chicago,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2470,9,Walmart | Store Remodel | Mesa #2768,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1046,7,Do Not Use-Glen Core GRAIN USA LLC,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2572,13,Blue Moon BBQ of Lebanon,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3714,9,Avendra | Graduate Tempe,false,false,false,false,true,1,2018-03-12T18:19:32.556004
1233,10,Legends | Mid Florida Credit Union Amphitheatre,false,false,false,false,true,1,2017-09-21T20:00:53.065618
815,8,The Workshop Collective,false,false,true,false,true,1,2017-10-30T15:10:44.953302
1594,2,Bitten Peach,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3134,5,SAGE Dining | The Awty International School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1471,13,Aramark | Tennessee State University,false,false,true,false,true,1,2017-09-28T10:23:15.459397
574,3,Hyatt Regency | Dallas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
728,1,Aramark | Delnor Hospital,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3512,28,Driscoll's Superstore NY,false,true,false,false,true,3,2017-10-29T12:37:17.957942
88,1,River West Music Festival,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1743,1,Sodexo | Swiss Lounge ORD,false,false,false,false,true,1,2017-09-21T20:00:53.065618
556,3,Compass | Wolfgang | Dallas (Master Account Do Not Use),true,false,false,false,true,1,2017-09-21T20:00:53.065618
632,1,Compass | Flik | British Airways,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1448,4,Atl-Art of Food-duplicate do not use,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1081,3,Kitchen Dog Theater,false,false,false,false,true,1,2017-09-21T20:00:53.065618
613,7,Drapers Catering,false,false,false,false,true,1,2018-03-26T13:06:45.366098
1115,2,Aramark | JPMC | Newport Center 5,false,false,false,false,true,1,2017-09-21T20:00:53.065618
618,2,Renny & Reed,false,false,false,false,true,1,2017-09-21T20:00:53.065618
744,9,Aramark | JPMC Tower,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3047,4,Atlanta | Premium Retail Services | Walgreens,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1891,1,Olympia Fields Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
144,2,Sodexo | Sullivan & Cromwell,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2270,10,Do Not Use-Hercules Sealing Products | Clearwater,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1109,2,Compass | Chartwells | The New School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1386,6,"Juicero, Inc.",false,false,false,false,true,1,2017-09-21T20:00:53.065618
765,1,"Omnibus Services, Incorporated",false,false,false,false,true,1,2017-09-21T20:00:53.065618
3606,1,Navy Pier,false,false,false,false,true,1,2017-12-05T10:35:24.380408
1961,1,Do Not Use-Michael Lewis,true,false,false,false,true,1,2017-09-21T20:00:53.065618
847,2,Scarborough Fair Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1663,10,Do Not Use- Carolina Factory Outlet | Pinellas Park,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1820,12,Tripoli Shrine Center,false,false,true,false,true,1,2017-09-21T20:00:53.065618
3139,5,Bosta Kitchen,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1696,3,Aramark | Capital One | Conference Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1455,3,Aramark | Southern Methodist University | Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
751,5,Compass-Eurest-Anadarko Petroleum Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
828,9,Amici Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1773,10,Aramark | Citibank | Center Cafe,false,false,false,false,true,1,2017-09-21T20:00:53.065618
212,1,Guckenheimer,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2258,10,DO NOT USE Marriott Intl | Renaissance Vinoy,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1788,12,Sodexo | Marquette University | MU Place,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1682,4,Guidant | Starwood | Westin | Buckhead,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1688,2,"Modell's Sporting Goods, Inc.",false,false,false,false,true,1,2017-09-21T20:00:53.065618
1423,8,Loews Miami Beach | Housekeeping Dept,false,false,true,false,true,1,2017-10-30T15:06:03.110164
2375,13,Do Not Use!!,true,false,false,false,true,1,2017-09-21T20:00:53.065618
192,2,Sodexo | Saint Peter's University,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3688,7,Quail Ridge Special Care Center,false,false,false,false,true,1,2018-02-15T11:31:07.182784
955,3,Compass I Levy I Dallas Market Center-Dallas Market Center 2,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2498,5,E-Poster Boards | TX,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3554,1,"Hospitality Staffing Solutions, LLC | Chicago",false,false,false,false,true,1,2017-11-02T11:37:17.360794
2008,2,Mouth Foods Inc.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
922,4,Atl | Clubcorp | Bentwater Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3632,4,Sage Dining | Mt Pisgah Lower School | unit S0125,false,false,false,false,true,1,2017-12-21T12:49:00.653198
1016,6,CliQ,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3415,11,Gambino's Bakery,false,false,false,false,true,1,2017-10-20T14:32:50.226132
931,5,Sodexo | Memorial Hermann Northeast,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2482,8,Sonesta Coconut Grove,false,false,true,false,true,1,2017-10-30T15:10:24.940789
3601,1,IRCA | Chicago,false,false,false,false,true,1,2017-11-30T17:13:27.545811
1468,10,Compass | Chartwells | Stetson University,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2710,2,Legends Hospitality | Circle Line Cruises,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3075,8,Compass | Chartwells | Nova Southeastern Retail,false,false,true,false,true,1,2018-03-06T13:15:40.380589
895,2,Compass | RMA | SRZ,false,false,false,false,true,1,2017-09-21T20:00:53.065618
919,9,Avendra | Four Points by Sheraton,false,false,false,false,true,1,2018-01-14T19:20:13.169316
3279,2,Ahold ECommerce Sales Company | Ops,false,false,true,false,true,1,2017-09-21T20:00:53.065618
873,8,Catering By Les,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2569,1,Sodexo | Kraft Heinz,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1097,8,Starwood | St Regis Bal Harbour,false,false,true,false,true,1,2017-10-30T15:10:35.681327
1995,1,Avendra | Marriott | Chicago Naperville,false,false,false,false,true,1,2017-09-21T20:00:53.065618
11,1,Catered By Design,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3646,3,KIPP DFW | Destiny Elementary,false,false,false,false,true,1,2018-01-08T11:46:47.566532
94,6,Global Hunter Securities,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1349,3,Do Not Use - D.E.C. on Dragon St.,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1266,1,Spuntino Inc.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1013,8,Compass | Chartwells | Johnson & Wales University,false,false,true,false,true,1,2017-10-30T15:01:57.273355
1751,6,CCWO,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3430,19,Driscoll's Superstore Chicago,false,true,true,false,true,3,2018-01-23T22:25:54.228105
2059,4,ATL | Compass | Eurest | Verizon 2,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2093,3,"Compass : Eurest Dining I MedAssets, Inc.",false,false,false,false,true,1,2017-09-21T20:00:53.065618
849,1,Do Not Use-DMC,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3540,31,Experient,false,true,false,false,true,3,2017-10-29T13:17:59.624547
2907,1,Read It & Eat,false,false,false,false,true,1,2017-09-21T20:00:53.065618
893,1,Des Plaines Office Equipment,false,false,false,false,true,1,2017-09-21T20:00:53.065618
997,7,Amerispan Tents Inc.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2497,10,Compass | Eurest Dining | Verizon,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3643,1,Aramark | Allstate Arena,false,false,false,false,true,1,2018-01-05T19:31:31.061724
1361,12,Sodexo | Harley Davidson,false,false,true,false,true,1,2018-01-17T17:09:18.222157
3056,11,New Orleans | Premium Retail Services | Walgreens,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1263,5,City Kitchen Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1971,13,Chef Penelope's Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1084,1,State Farm Glenview,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1288,2,Compass | Flik | PepsiCo Research Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2693,13,Compass | Levy | Nissan Stadium,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3553,9,Avendra | Vistana | Westin Kierland Villas,false,false,false,false,true,1,2018-01-29T16:03:50.309631
2449,12,Do Not Use - Outpost Natural Foods,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2655,5,Compass | Eurest | Baker Hughes | 6023 Navigation Blvd,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1837,12,Aviands | UW-Parkside,false,false,true,false,true,1,2017-09-21T20:00:53.065618
2157,13,Compass | Canteen | Five Star | COMDATA,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1703,1,Compass | Cafe Bon Appetit | The Art Institute of Chicago,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2337,10,District Tavern,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3479,24,Hallmark,false,true,false,false,true,3,2017-10-29T11:40:29.848153
316,1,No Longer Use - Barry Dubin,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2627,13,Sodexo | Vanderbilt Medical Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1479,2,Restaurant Associates | RMA,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2589,2,Compass | Restaurant Associates | Jane Street,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2759,6,WRK,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2232,7,"Sweet Potato Baby, LLC",false,false,false,false,true,1,2017-09-21T20:00:53.065618
2873,10,Carlouel Yacht Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
704,5,French Corner Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3581,3,Shiftgig | Dallas Deep Ellum,false,false,false,true,true,1,2017-11-18T16:40:51.278902
882,6,SOCIAL Enjoyments LLC,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2075,10,Amalie Arena,false,false,false,false,true,1,2017-09-21T20:00:53.065618
913,5,Chef Smirnov Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
188,2,Creative Concepts,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2139,12,Compass - Levy | BMO Harris Bradley Center,false,false,true,false,true,1,2017-09-21T20:00:53.065618
3258,9,Hensley Beverage Company - Chandler,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3289,4,Kennesaw State University,false,false,false,false,true,1,2018-04-18T14:10:50.705509
1742,1,DO NOT USE,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1139,10,Hampton Inn St. Petersburg,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1876,11,"Pigeon Catering, Inc. - DO NOT USE",true,false,false,false,true,1,2017-09-21T20:00:53.065618
134,2,Aramark | NYU Catering (Top of the Square),false,false,false,false,true,1,2017-09-21T20:00:53.065618
443,2,Compass | Levy Restaurants | US Open,false,false,false,false,true,1,2018-01-17T08:53:43.701968
2724,13,Nashville City Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2269,2,DXL Group,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3551,6,Olson,false,false,false,false,true,1,2017-11-01T16:46:10.921981
3767,19,Keeneland,false,true,false,false,true,3,2018-04-18T08:37:23.661267
3752,16,Feld Entertainment Inc. | Liacouras Center,false,false,false,false,true,1,2018-04-10T15:03:44.928448
596,1,Aramark | Dart Container,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1822,10,Sage Dining | Shorecrest Preparatory School,false,false,false,false,true,1,2017-11-02T09:21:29.890406
2199,10,Aramark | PWC,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1147,4,Atl | Talk of the Town,false,false,false,false,true,1,2018-02-16T13:10:07.106995
3642,2,Tech-E inc,false,false,false,false,true,1,2018-01-05T13:52:22.052653
2783,12,On The Bayou,false,false,true,false,true,1,2017-12-13T14:56:30.033644
1003,9,Compass Group | Levy Restaurants Phoenix | Chase Field,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3519,29,ACME Fulfilment Center Philly,false,true,false,false,true,3,2017-10-30T14:41:52.164573
1376,2,"Do Not Use-D&T Distribution NE, Inc.",true,false,false,false,true,1,2017-09-21T20:00:53.065618
2787,2,Samesa,false,false,false,false,true,1,2017-09-21T20:00:53.065618
368,1,Culinaire,false,false,false,false,true,1,2017-09-21T20:00:53.065618
444,1,Noha Events,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1634,12,Orchard Valley Acres,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1544,7,Sodexo | University of Arkansas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1060,3,Delaware North | Globe Life Park | Concessions,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3331,1,Compass | Chartwells K12 | CICS Lloyd Bond,false,false,false,false,true,1,2018-03-07T13:42:55.351443
1983,10,Do Not Use-Office Movers of Florida,true,false,false,false,true,1,2017-09-21T20:00:53.065618
346,1,Compass | Eurest | Four40,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2377,13,!!DO NOT USE!!,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3387,11,Astor Crowne Plaza New Orleans French Quarter,false,false,false,false,true,1,2017-10-05T12:13:43.932670
2167,8,Chef Elisa Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
705,3,Guidant | Starwood | Sheraton Dallas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1548,7,Heifer International,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2385,1,Bruce Gonsalves DO NOT USE,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2713,2,Compass | Flik | KCG Holdings,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1206,5,Sodexo | St. Luke's Vintage Hospital,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2849,4,Avendra - Clubcorp - Georgia National Golf Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3460,23,Globex Corporation Memphis,false,true,false,false,true,3,2017-10-27T19:33:45.968421
3452,22,Initech,false,true,false,false,true,3,2017-10-27T19:18:15.897920
1418,6,Fusion Marketing,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3155,7,CareersUSA-Memphis,false,false,false,false,true,1,2018-01-05T13:38:22.678290
3565,1,Bloomingdale's | 600 N Wabash | (Medinah Home Store),false,false,false,false,true,1,2017-11-08T09:57:47.538876
3624,2,Preferred Catering LLC,false,false,false,false,true,1,2017-12-15T19:07:26.302759
1197,4,Atl | Delaware North | Suntrust Park,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3426,19,Shiftgig University Chicago Campus,false,true,false,true,true,3,2017-11-06T09:42:25.872948
3262,11,Party Rentals Delivered,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1429,10,Do Not Use-Delaware North | Tampa International Airport,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2133,1,Jon Lanphier,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2277,7,Holiday Inn Wolfchase,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2105,12,Elmbrook School District,false,false,true,false,true,1,2017-09-21T20:00:53.065618
2275,10,Catcher and the Rye,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3708,3,***DUPLICATE*** Clean24Seven | Dallas,false,false,false,false,true,1,2018-03-02T16:25:11.027010
1024,7,Fogelman Executive Conference Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1104,8,Biltmore Hotel | Banquets,false,false,true,false,true,1,2017-10-30T15:01:01.717595
1642,1,Media Math,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3076,8,Compass | Chartwells | Nova Southeastern Culinary,false,false,true,false,true,1,2018-03-06T13:22:50.523624
2600,11,Al Copeland Investments,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2454,1,Do Not Use-Quest | Orland Junior High,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1075,2,Do Not Use-Compass | Flik | NBCUniversal,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3585,8,SSA | Zoo Miami,false,false,true,false,true,1,2017-11-30T17:05:38.092251
2874,10,Embassy Suites Tampa USF Busch Gardens,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1028,2,Aramark | Mercy College,false,false,false,false,true,1,2017-09-22T14:53:01.540638
2083,1,Hickory Farms,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2169,10,Intercontinental Tampa | Food and Beverage,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3521,29,Driscoll's Superstore Philadelphi,false,true,false,false,true,3,2017-10-29T12:49:50.076612
967,1,Derek Inc,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2576,2,Compass | Flik | Cleary Gottlieb,false,false,false,false,true,1,2017-09-21T20:00:53.065618
968,9,DO NOT USE | Shiftgig,true,false,false,true,true,1,2017-09-27T15:56:15.013713
3687,12,Four Points by Sheraton | Milwaukee Airport,false,false,false,false,true,1,2018-02-14T10:38:14.635793
450,1,Hel's Kitchen,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1173,5,Do Not Use- Sodexo | Memorial Hermann Pearland,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2694,10,Parkshore Grill,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1114,5,Sodexo | Memorial Hermann Orthopedic and Spine Hospital,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2400,9,Compass | Eurest | GM Financial,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1835,10,Sodexo | USAA Tampa,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1358,1,Parties That Cook,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1360,4,Atl | Clubcorp | Manor Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
105,1,Rosewood Restaurant,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2654,4,Aramark | Cisco,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2465,11,YUR Event Rentals,false,false,false,false,true,1,2017-09-21T20:00:53.065618
827,3,Omni | DCC | Hotel Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
591,7,DONT USE Hog Wild Catering Company,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2595,5,Sodexo | Kipp Schools | Michelle,false,false,false,false,true,1,2017-09-21T20:00:53.065618
